"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7452e+20,1,4.08e-08,4.08e-08,0,0
1.7484e+20,1,4.09e-08,4.09e-08,0,0
1.7515e+20,1,4.1e-08,4.1e-08,0,0
1.7546e+20,1,4.11e-08,4.11e-08,0,0
1.7577e+20,1,4.12e-08,4.12e-08,0,0
1.7608e+20,1,4.13e-08,4.13e-08,0,0
1.7639e+20,1,4.14e-08,4.14e-08,0,0
1.767e+20,1,4.15e-08,4.15e-08,0,0
1.7701e+20,1,4.16e-08,4.16e-08,0,0
1.7732e+20,1,4.17e-08,4.17e-08,0,0
1.7763e+20,1,4.18e-08,4.18e-08,0,0
1.7794e+20,1,4.19e-08,4.19e-08,0,0
1.7825e+20,1,4.2e-08,4.2e-08,0,0
1.7855e+20,1,4.21e-08,4.21e-08,0,0
1.7885e+20,1,4.22e-08,4.22e-08,0,0
1.7916e+20,1,4.23e-08,4.23e-08,0,0
1.7946e+20,1,4.24e-08,4.24e-08,0,0
1.7976e+20,1,4.25e-08,4.25e-08,0,0
1.8007e+20,1,4.26e-08,4.26e-08,0,0
1.8037e+20,1,4.27e-08,4.27e-08,0,0
1.8067e+20,1,4.28e-08,4.28e-08,0,0
1.8098e+20,1,4.29e-08,4.29e-08,0,0
1.8128e+20,1,4.3e-08,4.3e-08,0,0
1.8158e+20,1,4.31e-08,4.31e-08,0,0
1.8188e+20,1,4.32e-08,4.32e-08,0,0
1.8217e+20,1,4.33e-08,4.33e-08,0,0
1.8247e+20,1,4.34e-08,4.34e-08,0,0
1.8277e+20,1,4.35e-08,4.35e-08,0,0
1.8307e+20,1,4.36e-08,4.36e-08,0,0
1.8337e+20,1,4.37e-08,4.37e-08,0,0
1.8367e+20,1,4.38e-08,4.38e-08,0,0
1.8396e+20,1,4.39e-08,4.39e-08,0,0
1.8426e+20,1,4.4e-08,4.4e-08,0,0
1.8455e+20,1,4.41e-08,4.41e-08,0,0
1.8484e+20,1,4.42e-08,4.42e-08,0,0
1.8514e+20,1,4.43e-08,4.43e-08,0,0
1.8543e+20,1,4.44e-08,4.44e-08,0,0
1.8572e+20,1,4.45e-08,4.45e-08,0,0
1.8601e+20,1,4.46e-08,4.46e-08,0,0
1.8631e+20,1,4.47e-08,4.47e-08,0,0
1.866e+20,1,4.48e-08,4.48e-08,0,0
