"arc_length","1","2","3","4","5","6","cb"
1.983e-08,8.14338e+20,4.38934e+18,3.41573e+16,1.52324e+14,9.11301e+11,1.58932e+11,3.95698e+19
1.986e-08,8.11928e+20,4.37779e+18,3.40717e+16,1.51949e+14,9.09063e+11,1.58542e+11,3.9361e+19
1.989e-08,8.09518e+20,4.36624e+18,3.39861e+16,1.51573e+14,9.06826e+11,1.58152e+11,3.91522e+19
1.992e-08,8.07107e+20,4.35469e+18,3.39006e+16,1.51198e+14,9.04589e+11,1.57763e+11,3.89434e+19
1.995e-08,8.04697e+20,4.34315e+18,3.3815e+16,1.50822e+14,9.02352e+11,1.57373e+11,3.87346e+19
1.998e-08,8.02287e+20,4.3316e+18,3.37295e+16,1.50446e+14,9.00115e+11,1.56983e+11,3.85258e+19
2.001e-08,7.99877e+20,4.32005e+18,3.36439e+16,1.50071e+14,8.97878e+11,1.56593e+11,3.8317e+19
2.004e-08,7.97466e+20,4.3085e+18,3.35583e+16,1.49695e+14,8.95641e+11,1.56204e+11,3.81082e+19
2.007e-08,7.95056e+20,4.29695e+18,3.34728e+16,1.4932e+14,8.93403e+11,1.55814e+11,3.78994e+19
2.01e-08,7.92646e+20,4.2854e+18,3.33872e+16,1.48944e+14,8.91166e+11,1.55424e+11,3.76906e+19
2.013e-08,7.90236e+20,4.27385e+18,3.33017e+16,1.48569e+14,8.88929e+11,1.55034e+11,3.74819e+19
2.016e-08,7.87826e+20,4.2623e+18,3.32161e+16,1.48193e+14,8.86692e+11,1.54645e+11,3.72731e+19
2.019e-08,7.85415e+20,4.25076e+18,3.31305e+16,1.47817e+14,8.84455e+11,1.54255e+11,3.70643e+19
2.022e-08,7.83005e+20,4.23921e+18,3.3045e+16,1.47442e+14,8.82218e+11,1.53865e+11,3.68555e+19
2.025e-08,7.80595e+20,4.22766e+18,3.29594e+16,1.47066e+14,8.79981e+11,1.53475e+11,3.66467e+19
2.028e-08,7.78185e+20,4.21611e+18,3.28739e+16,1.46691e+14,8.77743e+11,1.53086e+11,3.64379e+19
2.031e-08,7.75774e+20,4.20456e+18,3.27883e+16,1.46315e+14,8.75506e+11,1.52696e+11,3.62291e+19
2.034e-08,7.73364e+20,4.19301e+18,3.27027e+16,1.4594e+14,8.73269e+11,1.52306e+11,3.60203e+19
2.037e-08,7.70954e+20,4.18146e+18,3.26172e+16,1.45564e+14,8.71032e+11,1.51916e+11,3.58115e+19
2.04e-08,7.68544e+20,4.16991e+18,3.25316e+16,1.45189e+14,8.68795e+11,1.51527e+11,3.56027e+19
2.043e-08,7.66136e+20,4.15804e+18,3.24426e+16,1.44796e+14,8.66454e+11,1.51119e+11,3.54014e+19
2.046e-08,7.63728e+20,4.14616e+18,3.23535e+16,1.44403e+14,8.64113e+11,1.50711e+11,3.52001e+19
2.049e-08,7.6132e+20,4.13428e+18,3.22644e+16,1.44011e+14,8.61772e+11,1.50303e+11,3.49988e+19
2.052e-08,7.58912e+20,4.1224e+18,3.21753e+16,1.43618e+14,8.59431e+11,1.49895e+11,3.47974e+19
2.055e-08,7.56504e+20,4.11053e+18,3.20862e+16,1.43226e+14,8.5709e+11,1.49487e+11,3.45961e+19
2.058e-08,7.54096e+20,4.09865e+18,3.19972e+16,1.42833e+14,8.54749e+11,1.49079e+11,3.43948e+19
2.061e-08,7.51689e+20,4.08677e+18,3.19081e+16,1.42441e+14,8.52408e+11,1.48671e+11,3.41935e+19
2.064e-08,7.49281e+20,4.0749e+18,3.1819e+16,1.42048e+14,8.50067e+11,1.48263e+11,3.39922e+19
2.067e-08,7.46873e+20,4.06302e+18,3.17299e+16,1.41655e+14,8.47726e+11,1.47855e+11,3.37909e+19
2.07e-08,7.44465e+20,4.05114e+18,3.16408e+16,1.41263e+14,8.45385e+11,1.47447e+11,3.35895e+19
2.073e-08,7.42057e+20,4.03927e+18,3.15518e+16,1.4087e+14,8.43044e+11,1.47039e+11,3.33882e+19
2.076e-08,7.39649e+20,4.02739e+18,3.14627e+16,1.40478e+14,8.40703e+11,1.46631e+11,3.31869e+19
2.079e-08,7.37241e+20,4.01551e+18,3.13736e+16,1.40085e+14,8.38363e+11,1.46223e+11,3.29856e+19
2.082e-08,7.34833e+20,4.00363e+18,3.12845e+16,1.39693e+14,8.36022e+11,1.45815e+11,3.27843e+19
2.085e-08,7.32426e+20,3.99176e+18,3.11954e+16,1.393e+14,8.33681e+11,1.45407e+11,3.2583e+19
2.088e-08,7.30018e+20,3.97988e+18,3.11064e+16,1.38908e+14,8.3134e+11,1.45e+11,3.23817e+19
2.091e-08,7.2761e+20,3.968e+18,3.10173e+16,1.38515e+14,8.28999e+11,1.44592e+11,3.21804e+19
2.094e-08,7.25202e+20,3.95613e+18,3.09282e+16,1.38122e+14,8.26658e+11,1.44184e+11,3.1979e+19
2.097e-08,7.22794e+20,3.94425e+18,3.08391e+16,1.3773e+14,8.24317e+11,1.43776e+11,3.17777e+19
2.1e-08,7.20386e+20,3.93237e+18,3.075e+16,1.37337e+14,8.21976e+11,1.43368e+11,3.15764e+19
2.103e-08,7.1798e+20,3.92021e+18,3.06578e+16,1.3693e+14,8.19543e+11,1.42944e+11,3.13838e+19
2.106e-08,7.15574e+20,3.90804e+18,3.05656e+16,1.36522e+14,8.1711e+11,1.4252e+11,3.11912e+19
2.109e-08,7.13168e+20,3.89588e+18,3.04735e+16,1.36114e+14,8.14677e+11,1.42096e+11,3.09986e+19
2.112e-08,7.10762e+20,3.88371e+18,3.03813e+16,1.35707e+14,8.12244e+11,1.41671e+11,3.08059e+19
2.115e-08,7.08356e+20,3.87154e+18,3.02891e+16,1.35299e+14,8.09811e+11,1.41247e+11,3.06133e+19
2.118e-08,7.0595e+20,3.85938e+18,3.01969e+16,1.34892e+14,8.07378e+11,1.40823e+11,3.04207e+19
2.121e-08,7.03544e+20,3.84721e+18,3.01047e+16,1.34484e+14,8.04945e+11,1.40399e+11,3.02281e+19
2.124e-08,7.01138e+20,3.83505e+18,3.00125e+16,1.34076e+14,8.02512e+11,1.39975e+11,3.00355e+19
2.127e-08,6.98733e+20,3.82288e+18,2.99203e+16,1.33669e+14,8.00079e+11,1.39551e+11,2.98429e+19
2.13e-08,6.96327e+20,3.81072e+18,2.98281e+16,1.33261e+14,7.97646e+11,1.39127e+11,2.96502e+19
2.133e-08,6.93921e+20,3.79855e+18,2.97359e+16,1.32853e+14,7.95213e+11,1.38703e+11,2.94576e+19
2.136e-08,6.91515e+20,3.78639e+18,2.96437e+16,1.32446e+14,7.9278e+11,1.38279e+11,2.9265e+19
2.139e-08,6.89109e+20,3.77422e+18,2.95515e+16,1.32038e+14,7.90348e+11,1.37855e+11,2.90724e+19
2.142e-08,6.86703e+20,3.76205e+18,2.94593e+16,1.3163e+14,7.87915e+11,1.37431e+11,2.88798e+19
2.145e-08,6.84297e+20,3.74989e+18,2.93672e+16,1.31223e+14,7.85482e+11,1.37007e+11,2.86871e+19
2.148e-08,6.81891e+20,3.73772e+18,2.9275e+16,1.30815e+14,7.83049e+11,1.36583e+11,2.84945e+19
2.151e-08,6.79485e+20,3.72556e+18,2.91828e+16,1.30408e+14,7.80616e+11,1.36159e+11,2.83019e+19
2.154e-08,6.77079e+20,3.71339e+18,2.90906e+16,1.3e+14,7.78183e+11,1.35734e+11,2.81093e+19
2.157e-08,6.74673e+20,3.70123e+18,2.89984e+16,1.29592e+14,7.7575e+11,1.3531e+11,2.79167e+19
2.16e-08,6.72267e+20,3.68906e+18,2.89062e+16,1.29185e+14,7.73317e+11,1.34886e+11,2.77241e+19
2.163e-08,6.69863e+20,3.67664e+18,2.88113e+16,1.28764e+14,7.70803e+11,1.34448e+11,2.75412e+19
2.166e-08,6.67458e+20,3.66423e+18,2.87164e+16,1.28343e+14,7.68289e+11,1.3401e+11,2.73584e+19
2.169e-08,6.65054e+20,3.65181e+18,2.86214e+16,1.27922e+14,7.65776e+11,1.33572e+11,2.71755e+19
2.172e-08,6.62649e+20,3.63939e+18,2.85265e+16,1.27501e+14,7.63262e+11,1.33133e+11,2.69927e+19
2.175e-08,6.60245e+20,3.62698e+18,2.84316e+16,1.27081e+14,7.60748e+11,1.32695e+11,2.68099e+19
2.178e-08,6.5784e+20,3.61456e+18,2.83367e+16,1.2666e+14,7.58234e+11,1.32257e+11,2.6627e+19
2.181e-08,6.55436e+20,3.60214e+18,2.82418e+16,1.26239e+14,7.55721e+11,1.31819e+11,2.64442e+19
2.184e-08,6.53032e+20,3.58973e+18,2.81469e+16,1.25818e+14,7.53207e+11,1.31381e+11,2.62613e+19
2.187e-08,6.50627e+20,3.57731e+18,2.80519e+16,1.25397e+14,7.50693e+11,1.30942e+11,2.60785e+19
2.19e-08,6.48223e+20,3.56489e+18,2.7957e+16,1.24976e+14,7.48179e+11,1.30504e+11,2.58956e+19
2.193e-08,6.45818e+20,3.55248e+18,2.78621e+16,1.24555e+14,7.45666e+11,1.30066e+11,2.57128e+19
2.196e-08,6.43414e+20,3.54006e+18,2.77672e+16,1.24135e+14,7.43152e+11,1.29628e+11,2.553e+19
2.199e-08,6.41009e+20,3.52764e+18,2.76723e+16,1.23714e+14,7.40638e+11,1.29189e+11,2.53471e+19
2.202e-08,6.38605e+20,3.51523e+18,2.75774e+16,1.23293e+14,7.38124e+11,1.28751e+11,2.51643e+19
2.205e-08,6.36201e+20,3.50281e+18,2.74824e+16,1.22872e+14,7.35611e+11,1.28313e+11,2.49814e+19
2.208e-08,6.33796e+20,3.49039e+18,2.73875e+16,1.22451e+14,7.33097e+11,1.27875e+11,2.47986e+19
2.211e-08,6.31392e+20,3.47798e+18,2.72926e+16,1.2203e+14,7.30583e+11,1.27436e+11,2.46158e+19
2.214e-08,6.28987e+20,3.46556e+18,2.71977e+16,1.2161e+14,7.28069e+11,1.26998e+11,2.44329e+19
2.217e-08,6.26583e+20,3.45314e+18,2.71028e+16,1.21189e+14,7.25556e+11,1.2656e+11,2.42501e+19
2.22e-08,6.24178e+20,3.44073e+18,2.70079e+16,1.20768e+14,7.23042e+11,1.26122e+11,2.40672e+19
2.223e-08,6.21775e+20,3.42809e+18,2.69106e+16,1.20336e+14,7.20458e+11,1.25671e+11,2.38951e+19
2.226e-08,6.19372e+20,3.41546e+18,2.68133e+16,1.19903e+14,7.17874e+11,1.25221e+11,2.3723e+19
2.229e-08,6.16969e+20,3.40283e+18,2.6716e+16,1.19471e+14,7.1529e+11,1.2477e+11,2.35509e+19
2.232e-08,6.14566e+20,3.39019e+18,2.66187e+16,1.19039e+14,7.12706e+11,1.2432e+11,2.33788e+19
2.235e-08,6.12162e+20,3.37756e+18,2.65215e+16,1.18606e+14,7.10122e+11,1.23869e+11,2.32066e+19
2.238e-08,6.09759e+20,3.36493e+18,2.64242e+16,1.18174e+14,7.07539e+11,1.23419e+11,2.30345e+19
2.241e-08,6.07356e+20,3.35229e+18,2.63269e+16,1.17742e+14,7.04955e+11,1.22968e+11,2.28624e+19
2.244e-08,6.04953e+20,3.33966e+18,2.62296e+16,1.17309e+14,7.02371e+11,1.22518e+11,2.26903e+19
2.247e-08,6.0255e+20,3.32703e+18,2.61324e+16,1.16877e+14,6.99787e+11,1.22067e+11,2.25182e+19
2.25e-08,6.00146e+20,3.31439e+18,2.60351e+16,1.16445e+14,6.97203e+11,1.21616e+11,2.23461e+19
2.253e-08,5.97743e+20,3.30176e+18,2.59378e+16,1.16012e+14,6.94619e+11,1.21166e+11,2.21739e+19
2.256e-08,5.9534e+20,3.28913e+18,2.58405e+16,1.1558e+14,6.92035e+11,1.20715e+11,2.20018e+19
2.259e-08,5.92937e+20,3.27649e+18,2.57433e+16,1.15148e+14,6.89451e+11,1.20265e+11,2.18297e+19
2.262e-08,5.90534e+20,3.26386e+18,2.5646e+16,1.14716e+14,6.86868e+11,1.19814e+11,2.16576e+19
2.265e-08,5.8813e+20,3.25123e+18,2.55487e+16,1.14283e+14,6.84284e+11,1.19364e+11,2.14855e+19
2.268e-08,5.85727e+20,3.23859e+18,2.54514e+16,1.13851e+14,6.817e+11,1.18913e+11,2.13134e+19
2.271e-08,5.83324e+20,3.22596e+18,2.53541e+16,1.13419e+14,6.79116e+11,1.18463e+11,2.11412e+19
2.274e-08,5.80921e+20,3.21333e+18,2.52569e+16,1.12986e+14,6.76532e+11,1.18012e+11,2.09691e+19
2.277e-08,5.78518e+20,3.20069e+18,2.51596e+16,1.12554e+14,6.73948e+11,1.17562e+11,2.0797e+19
2.28e-08,5.76114e+20,3.18806e+18,2.50623e+16,1.12122e+14,6.71364e+11,1.17111e+11,2.06249e+19
2.283e-08,5.73712e+20,3.17524e+18,2.4963e+16,1.1168e+14,6.6872e+11,1.1665e+11,2.04643e+19
2.286e-08,5.7131e+20,3.16242e+18,2.48637e+16,1.11237e+14,6.66076e+11,1.16189e+11,2.03037e+19
2.289e-08,5.68908e+20,3.14961e+18,2.47644e+16,1.10795e+14,6.63432e+11,1.15728e+11,2.01432e+19
2.292e-08,5.66505e+20,3.13679e+18,2.46651e+16,1.10353e+14,6.60788e+11,1.15267e+11,1.99826e+19
2.295e-08,5.64103e+20,3.12397e+18,2.45658e+16,1.09911e+14,6.58144e+11,1.14806e+11,1.9822e+19
2.298e-08,5.61701e+20,3.11115e+18,2.44665e+16,1.09469e+14,6.555e+11,1.14345e+11,1.96615e+19
2.301e-08,5.59299e+20,3.09833e+18,2.43672e+16,1.09027e+14,6.52856e+11,1.13884e+11,1.95009e+19
2.304e-08,5.56896e+20,3.08552e+18,2.4268e+16,1.08585e+14,6.50212e+11,1.13423e+11,1.93403e+19
2.307e-08,5.54494e+20,3.0727e+18,2.41687e+16,1.08142e+14,6.47568e+11,1.12962e+11,1.91797e+19
2.31e-08,5.52092e+20,3.05988e+18,2.40694e+16,1.077e+14,6.44924e+11,1.12501e+11,1.90192e+19
2.313e-08,5.4969e+20,3.04706e+18,2.39701e+16,1.07258e+14,6.4228e+11,1.12039e+11,1.88586e+19
2.316e-08,5.47287e+20,3.03425e+18,2.38708e+16,1.06816e+14,6.39636e+11,1.11578e+11,1.8698e+19
2.319e-08,5.44885e+20,3.02143e+18,2.37715e+16,1.06374e+14,6.36992e+11,1.11117e+11,1.85374e+19
2.322e-08,5.42483e+20,3.00861e+18,2.36722e+16,1.05932e+14,6.34348e+11,1.10656e+11,1.83769e+19
2.325e-08,5.4008e+20,2.99579e+18,2.35729e+16,1.0549e+14,6.31704e+11,1.10195e+11,1.82163e+19
2.328e-08,5.37678e+20,2.98297e+18,2.34736e+16,1.05048e+14,6.2906e+11,1.09734e+11,1.80557e+19
2.331e-08,5.35276e+20,2.97016e+18,2.33743e+16,1.04605e+14,6.26416e+11,1.09273e+11,1.78952e+19
2.334e-08,5.32874e+20,2.95734e+18,2.3275e+16,1.04163e+14,6.23772e+11,1.08812e+11,1.77346e+19
2.337e-08,5.30471e+20,2.94452e+18,2.31757e+16,1.03721e+14,6.21128e+11,1.08351e+11,1.7574e+19
2.34e-08,5.28069e+20,2.9317e+18,2.30764e+16,1.03279e+14,6.18484e+11,1.0789e+11,1.74134e+19
2.343e-08,5.25668e+20,2.91873e+18,2.29754e+16,1.02829e+14,6.15789e+11,1.0742e+11,1.72651e+19
2.346e-08,5.23266e+20,2.90576e+18,2.28744e+16,1.02378e+14,6.13095e+11,1.0695e+11,1.71168e+19
2.349e-08,5.20865e+20,2.89278e+18,2.27734e+16,1.01928e+14,6.104e+11,1.0648e+11,1.69685e+19
2.352e-08,5.18463e+20,2.87981e+18,2.26724e+16,1.01477e+14,6.07705e+11,1.0601e+11,1.68201e+19
2.355e-08,5.16061e+20,2.86684e+18,2.25714e+16,1.01027e+14,6.0501e+11,1.0554e+11,1.66718e+19
2.358e-08,5.1366e+20,2.85386e+18,2.24704e+16,1.00576e+14,6.02316e+11,1.0507e+11,1.65235e+19
2.361e-08,5.11258e+20,2.84089e+18,2.23694e+16,1.00126e+14,5.99621e+11,1.046e+11,1.63752e+19
2.364e-08,5.08857e+20,2.82792e+18,2.22684e+16,9.96755e+13,5.96926e+11,1.0413e+11,1.62268e+19
2.367e-08,5.06455e+20,2.81495e+18,2.21674e+16,9.92251e+13,5.94231e+11,1.0366e+11,1.60785e+19
2.37e-08,5.04054e+20,2.80197e+18,2.20664e+16,9.87747e+13,5.91537e+11,1.0319e+11,1.59302e+19
2.373e-08,5.01652e+20,2.789e+18,2.19654e+16,9.83243e+13,5.88842e+11,1.0272e+11,1.57819e+19
2.376e-08,4.99251e+20,2.77603e+18,2.18644e+16,9.78738e+13,5.86147e+11,1.0225e+11,1.56336e+19
2.379e-08,4.96849e+20,2.76305e+18,2.17634e+16,9.74234e+13,5.83452e+11,1.0178e+11,1.54852e+19
2.382e-08,4.94448e+20,2.75008e+18,2.16624e+16,9.6973e+13,5.80758e+11,1.0131e+11,1.53369e+19
2.385e-08,4.92046e+20,2.73711e+18,2.15614e+16,9.65225e+13,5.78063e+11,1.0084e+11,1.51886e+19
2.388e-08,4.89645e+20,2.72413e+18,2.14604e+16,9.60721e+13,5.75368e+11,1.0037e+11,1.50403e+19
2.391e-08,4.87243e+20,2.71116e+18,2.13594e+16,9.56217e+13,5.72673e+11,9.99003e+10,1.48919e+19
2.394e-08,4.84842e+20,2.69819e+18,2.12585e+16,9.51713e+13,5.69979e+11,9.94304e+10,1.47436e+19
2.397e-08,4.8244e+20,2.68522e+18,2.11575e+16,9.47208e+13,5.67284e+11,9.89604e+10,1.45953e+19
2.4e-08,4.80038e+20,2.67224e+18,2.10565e+16,9.42704e+13,5.64589e+11,9.84904e+10,1.4447e+19
2.403e-08,4.77637e+20,2.65914e+18,2.0954e+16,9.38131e+13,5.61852e+11,9.80131e+10,1.43115e+19
2.406e-08,4.75236e+20,2.64604e+18,2.08516e+16,9.33558e+13,5.59115e+11,9.75357e+10,1.4176e+19
2.409e-08,4.72835e+20,2.63294e+18,2.07492e+16,9.28985e+13,5.56378e+11,9.70583e+10,1.40405e+19
2.412e-08,4.70434e+20,2.61984e+18,2.06468e+16,9.24412e+13,5.53641e+11,9.6581e+10,1.3905e+19
2.415e-08,4.68033e+20,2.60674e+18,2.05444e+16,9.19839e+13,5.50904e+11,9.61036e+10,1.37695e+19
2.418e-08,4.65632e+20,2.59364e+18,2.0442e+16,9.15266e+13,5.48168e+11,9.56263e+10,1.3634e+19
2.421e-08,4.63231e+20,2.58053e+18,2.03396e+16,9.10692e+13,5.45431e+11,9.51489e+10,1.34985e+19
2.424e-08,4.6083e+20,2.56743e+18,2.02372e+16,9.06119e+13,5.42694e+11,9.46716e+10,1.33631e+19
2.427e-08,4.58429e+20,2.55433e+18,2.01348e+16,9.01546e+13,5.39957e+11,9.41942e+10,1.32276e+19
2.43e-08,4.56028e+20,2.54123e+18,2.00324e+16,8.96973e+13,5.3722e+11,9.37168e+10,1.30921e+19
2.433e-08,4.53627e+20,2.52813e+18,1.993e+16,8.924e+13,5.34483e+11,9.32395e+10,1.29566e+19
2.436e-08,4.51226e+20,2.51503e+18,1.98276e+16,8.87827e+13,5.31746e+11,9.27621e+10,1.28211e+19
2.439e-08,4.48825e+20,2.50193e+18,1.97251e+16,8.83254e+13,5.29009e+11,9.22847e+10,1.26856e+19
2.442e-08,4.46424e+20,2.48883e+18,1.96227e+16,8.78681e+13,5.26272e+11,9.18074e+10,1.25501e+19
2.445e-08,4.44023e+20,2.47573e+18,1.95203e+16,8.74108e+13,5.23535e+11,9.133e+10,1.24146e+19
2.448e-08,4.41622e+20,2.46262e+18,1.94179e+16,8.69535e+13,5.20799e+11,9.08527e+10,1.22792e+19
2.451e-08,4.39221e+20,2.44952e+18,1.93155e+16,8.64962e+13,5.18062e+11,9.03753e+10,1.21437e+19
2.454e-08,4.3682e+20,2.43642e+18,1.92131e+16,8.60389e+13,5.15325e+11,8.9898e+10,1.20082e+19
2.457e-08,4.34419e+20,2.42332e+18,1.91107e+16,8.55815e+13,5.12588e+11,8.94206e+10,1.18727e+19
2.46e-08,4.32018e+20,2.41022e+18,1.90083e+16,8.51242e+13,5.09851e+11,8.89432e+10,1.17372e+19
2.463e-08,4.29618e+20,2.39701e+18,1.89047e+16,8.46613e+13,5.0708e+11,8.84599e+10,1.1615e+19
2.466e-08,4.27217e+20,2.38381e+18,1.88012e+16,8.41984e+13,5.04309e+11,8.79765e+10,1.14929e+19
2.469e-08,4.24816e+20,2.3706e+18,1.86976e+16,8.37355e+13,5.01537e+11,8.74931e+10,1.13707e+19
2.472e-08,4.22416e+20,2.3574e+18,1.85941e+16,8.32726e+13,4.98766e+11,8.70098e+10,1.12486e+19
2.475e-08,4.20015e+20,2.34419e+18,1.84905e+16,8.28097e+13,4.95995e+11,8.65264e+10,1.11264e+19
2.478e-08,4.17615e+20,2.33099e+18,1.8387e+16,8.23468e+13,4.93224e+11,8.6043e+10,1.10042e+19
2.481e-08,4.15214e+20,2.31778e+18,1.82834e+16,8.18839e+13,4.90453e+11,8.55596e+10,1.08821e+19
2.484e-08,4.12813e+20,2.30458e+18,1.81799e+16,8.1421e+13,4.87682e+11,8.50763e+10,1.07599e+19
2.487e-08,4.10413e+20,2.29137e+18,1.80763e+16,8.09581e+13,4.84911e+11,8.45929e+10,1.06377e+19
2.49e-08,4.08012e+20,2.27817e+18,1.79728e+16,8.04952e+13,4.82139e+11,8.41095e+10,1.05156e+19
2.493e-08,4.05611e+20,2.26496e+18,1.78692e+16,8.00323e+13,4.79368e+11,8.36262e+10,1.03934e+19
2.496e-08,4.03211e+20,2.25176e+18,1.77657e+16,7.95694e+13,4.76597e+11,8.31428e+10,1.02713e+19
2.499e-08,4.0081e+20,2.23855e+18,1.76621e+16,7.91065e+13,4.73826e+11,8.26594e+10,1.01491e+19
2.502e-08,3.9841e+20,2.22535e+18,1.75585e+16,7.86436e+13,4.71055e+11,8.21761e+10,1.00269e+19
2.505e-08,3.96009e+20,2.21214e+18,1.7455e+16,7.81807e+13,4.68284e+11,8.16927e+10,9.90476e+18
2.508e-08,3.93608e+20,2.19894e+18,1.73514e+16,7.77178e+13,4.65512e+11,8.12093e+10,9.7826e+18
2.511e-08,3.91208e+20,2.18573e+18,1.72479e+16,7.72549e+13,4.62741e+11,8.0726e+10,9.66044e+18
2.514e-08,3.88807e+20,2.17253e+18,1.71443e+16,7.6792e+13,4.5997e+11,8.02426e+10,9.53828e+18
2.517e-08,3.86406e+20,2.15932e+18,1.70408e+16,7.63291e+13,4.57199e+11,7.97592e+10,9.41611e+18
2.52e-08,3.84006e+20,2.14612e+18,1.69372e+16,7.58662e+13,4.54428e+11,7.92759e+10,9.29395e+18
2.523e-08,3.81605e+20,2.13283e+18,1.68328e+16,7.53989e+13,4.51629e+11,7.87877e+10,9.1855e+18
2.526e-08,3.79205e+20,2.11955e+18,1.67283e+16,7.49315e+13,4.48831e+11,7.82996e+10,9.07706e+18
2.529e-08,3.76805e+20,2.10626e+18,1.66238e+16,7.44642e+13,4.46033e+11,7.78115e+10,8.96861e+18
2.532e-08,3.74405e+20,2.09297e+18,1.65194e+16,7.39969e+13,4.43235e+11,7.73233e+10,8.86017e+18
2.535e-08,3.72004e+20,2.07968e+18,1.64149e+16,7.35295e+13,4.40436e+11,7.68352e+10,8.75172e+18
2.538e-08,3.69604e+20,2.0664e+18,1.63105e+16,7.30622e+13,4.37638e+11,7.63471e+10,8.64327e+18
2.541e-08,3.67203e+20,2.05311e+18,1.6206e+16,7.25949e+13,4.3484e+11,7.58589e+10,8.53482e+18
2.544e-08,3.64803e+20,2.03982e+18,1.61015e+16,7.21275e+13,4.32041e+11,7.53708e+10,8.42638e+18
2.547e-08,3.62403e+20,2.02654e+18,1.59971e+16,7.16602e+13,4.29243e+11,7.48827e+10,8.31793e+18
2.55e-08,3.60002e+20,2.01325e+18,1.58926e+16,7.11929e+13,4.26445e+11,7.43946e+10,8.20948e+18
2.553e-08,3.57602e+20,1.99996e+18,1.57881e+16,7.07255e+13,4.23646e+11,7.39064e+10,8.10104e+18
2.556e-08,3.55202e+20,1.98667e+18,1.56837e+16,7.02582e+13,4.20848e+11,7.34183e+10,7.99259e+18
2.559e-08,3.52801e+20,1.97339e+18,1.55792e+16,6.97909e+13,4.1805e+11,7.29301e+10,7.88414e+18
2.562e-08,3.50401e+20,1.9601e+18,1.54748e+16,6.93235e+13,4.15251e+11,7.2442e+10,7.7757e+18
2.565e-08,3.48001e+20,1.94681e+18,1.53703e+16,6.88562e+13,4.12453e+11,7.19539e+10,7.66725e+18
2.568e-08,3.456e+20,1.93353e+18,1.52658e+16,6.83889e+13,4.09655e+11,7.14658e+10,7.5588e+18
2.571e-08,3.432e+20,1.92024e+18,1.51614e+16,6.79215e+13,4.06856e+11,7.09776e+10,7.45035e+18
2.574e-08,3.408e+20,1.90695e+18,1.50569e+16,6.74542e+13,4.04058e+11,7.04895e+10,7.34191e+18
2.577e-08,3.38399e+20,1.89366e+18,1.49525e+16,6.69869e+13,4.0126e+11,7.00014e+10,7.23346e+18
2.58e-08,3.35999e+20,1.88038e+18,1.4848e+16,6.65195e+13,3.98462e+11,6.95132e+10,7.12502e+18
2.583e-08,3.33599e+20,1.86703e+18,1.47428e+16,6.60488e+13,3.95642e+11,6.90214e+10,7.03059e+18
2.586e-08,3.31199e+20,1.85368e+18,1.46377e+16,6.55781e+13,3.92823e+11,6.85297e+10,6.93617e+18
2.589e-08,3.28798e+20,1.84033e+18,1.45325e+16,6.51073e+13,3.90004e+11,6.80379e+10,6.84174e+18
2.592e-08,3.26398e+20,1.82698e+18,1.44274e+16,6.46366e+13,3.87185e+11,6.75461e+10,6.74732e+18
2.595e-08,3.23998e+20,1.81363e+18,1.43222e+16,6.41659e+13,3.84366e+11,6.70543e+10,6.6529e+18
2.598e-08,3.21598e+20,1.80028e+18,1.42171e+16,6.36951e+13,3.81547e+11,6.65625e+10,6.55848e+18
2.601e-08,3.19198e+20,1.78693e+18,1.41119e+16,6.32244e+13,3.78727e+11,6.60707e+10,6.46405e+18
2.604e-08,3.16798e+20,1.77358e+18,1.40067e+16,6.27537e+13,3.75908e+11,6.55789e+10,6.36963e+18
2.607e-08,3.14397e+20,1.76023e+18,1.39016e+16,6.22829e+13,3.73089e+11,6.50871e+10,6.27521e+18
2.61e-08,3.11997e+20,1.74688e+18,1.37964e+16,6.18122e+13,3.7027e+11,6.45954e+10,6.18079e+18
2.613e-08,3.09597e+20,1.73353e+18,1.36913e+16,6.13414e+13,3.67451e+11,6.41036e+10,6.08636e+18
2.616e-08,3.07197e+20,1.72018e+18,1.35861e+16,6.08707e+13,3.64632e+11,6.36118e+10,5.99194e+18
2.619e-08,3.04797e+20,1.70683e+18,1.3481e+16,6.04e+13,3.61812e+11,6.312e+10,5.89751e+18
2.622e-08,3.02396e+20,1.69348e+18,1.33758e+16,5.99292e+13,3.58993e+11,6.26282e+10,5.80309e+18
2.625e-08,2.99996e+20,1.68013e+18,1.32706e+16,5.94585e+13,3.56174e+11,6.21364e+10,5.70867e+18
2.628e-08,2.97596e+20,1.66678e+18,1.31655e+16,5.89878e+13,3.53355e+11,6.16446e+10,5.61425e+18
2.631e-08,2.95196e+20,1.65343e+18,1.30603e+16,5.8517e+13,3.50536e+11,6.11528e+10,5.51982e+18
2.634e-08,2.92796e+20,1.64008e+18,1.29552e+16,5.80463e+13,3.47717e+11,6.06611e+10,5.4254e+18
2.637e-08,2.90396e+20,1.62673e+18,1.285e+16,5.75756e+13,3.44897e+11,6.01692e+10,5.33097e+18
2.64e-08,2.87995e+20,1.61338e+18,1.27449e+16,5.71048e+13,3.42078e+11,5.96775e+10,5.23655e+18
2.643e-08,2.85595e+20,1.59998e+18,1.26392e+16,5.66316e+13,3.39244e+11,5.9183e+10,5.15638e+18
2.646e-08,2.83195e+20,1.58658e+18,1.25335e+16,5.61583e+13,3.36409e+11,5.86885e+10,5.07621e+18
