"arc_length","1","2","6","3","4","5","cb"
1.998e-08,8.45142e+20,1.46507e+18,8.03191e+10,1.47066e+16,7.08456e+13,4.44406e+11,3.76682e+15
2.001e-08,8.42613e+20,1.45992e+18,8.01201e+10,1.46676e+16,7.06672e+13,4.43301e+11,3.74644e+15
2.004e-08,8.40083e+20,1.45477e+18,7.9921e+10,1.46286e+16,7.04888e+13,4.42196e+11,3.72605e+15
2.007e-08,8.37553e+20,1.44962e+18,7.9722e+10,1.45896e+16,7.03104e+13,4.41091e+11,3.70566e+15
2.01e-08,8.35024e+20,1.44447e+18,7.95229e+10,1.45506e+16,7.0132e+13,4.39986e+11,3.68527e+15
2.013e-08,8.32494e+20,1.43932e+18,7.93239e+10,1.45116e+16,6.99536e+13,4.38881e+11,3.66488e+15
2.016e-08,8.29964e+20,1.43417e+18,7.91248e+10,1.44726e+16,6.97752e+13,4.37776e+11,3.64449e+15
2.019e-08,8.27435e+20,1.42902e+18,7.89258e+10,1.44336e+16,6.95969e+13,4.36672e+11,3.62411e+15
2.022e-08,8.24905e+20,1.42387e+18,7.87267e+10,1.43946e+16,6.94185e+13,4.35567e+11,3.60372e+15
2.025e-08,8.22376e+20,1.41872e+18,7.85276e+10,1.43556e+16,6.92401e+13,4.34462e+11,3.58333e+15
2.028e-08,8.19846e+20,1.41357e+18,7.83286e+10,1.43166e+16,6.90617e+13,4.33357e+11,3.56294e+15
2.031e-08,8.17316e+20,1.40842e+18,7.81295e+10,1.42777e+16,6.88833e+13,4.32252e+11,3.54255e+15
2.034e-08,8.14787e+20,1.40327e+18,7.79305e+10,1.42387e+16,6.87049e+13,4.31147e+11,3.52216e+15
2.037e-08,8.12257e+20,1.39812e+18,7.77314e+10,1.41997e+16,6.85266e+13,4.30042e+11,3.50178e+15
2.04e-08,8.09727e+20,1.39297e+18,7.75324e+10,1.41607e+16,6.83482e+13,4.28937e+11,3.48139e+15
2.043e-08,8.07198e+20,1.38789e+18,7.73239e+10,1.41205e+16,6.81621e+13,4.27781e+11,3.46172e+15
2.046e-08,8.04668e+20,1.38281e+18,7.71155e+10,1.40803e+16,6.7976e+13,4.26625e+11,3.44205e+15
2.049e-08,8.02138e+20,1.37773e+18,7.6907e+10,1.40401e+16,6.77899e+13,4.25469e+11,3.42239e+15
2.052e-08,7.99609e+20,1.37265e+18,7.66986e+10,1.39999e+16,6.76038e+13,4.24313e+11,3.40272e+15
2.055e-08,7.97079e+20,1.36758e+18,7.64902e+10,1.39597e+16,6.74177e+13,4.23157e+11,3.38306e+15
2.058e-08,7.94549e+20,1.3625e+18,7.62817e+10,1.39194e+16,6.72316e+13,4.22001e+11,3.36339e+15
2.061e-08,7.9202e+20,1.35742e+18,7.60733e+10,1.38792e+16,6.70455e+13,4.20844e+11,3.34373e+15
2.064e-08,7.8949e+20,1.35234e+18,7.58648e+10,1.3839e+16,6.68594e+13,4.19688e+11,3.32406e+15
2.067e-08,7.8696e+20,1.34726e+18,7.56564e+10,1.37988e+16,6.66733e+13,4.18532e+11,3.30439e+15
2.07e-08,7.84431e+20,1.34218e+18,7.54479e+10,1.37586e+16,6.64872e+13,4.17376e+11,3.28473e+15
2.073e-08,7.81901e+20,1.3371e+18,7.52395e+10,1.37184e+16,6.63011e+13,4.1622e+11,3.26506e+15
2.076e-08,7.79371e+20,1.33202e+18,7.5031e+10,1.36782e+16,6.6115e+13,4.15064e+11,3.24539e+15
2.079e-08,7.76842e+20,1.32694e+18,7.48226e+10,1.3638e+16,6.59289e+13,4.13908e+11,3.22573e+15
2.082e-08,7.74312e+20,1.32186e+18,7.46142e+10,1.35978e+16,6.57428e+13,4.12751e+11,3.20606e+15
2.085e-08,7.71782e+20,1.31678e+18,7.44057e+10,1.35576e+16,6.55567e+13,4.11595e+11,3.1864e+15
2.088e-08,7.69252e+20,1.31171e+18,7.41973e+10,1.35174e+16,6.53706e+13,4.10439e+11,3.16673e+15
2.091e-08,7.66723e+20,1.30663e+18,7.39888e+10,1.34772e+16,6.51845e+13,4.09283e+11,3.14707e+15
2.094e-08,7.64193e+20,1.30155e+18,7.37804e+10,1.3437e+16,6.49984e+13,4.08127e+11,3.1274e+15
2.097e-08,7.61663e+20,1.29647e+18,7.3572e+10,1.33968e+16,6.48123e+13,4.06971e+11,3.10773e+15
2.1e-08,7.59134e+20,1.29139e+18,7.33635e+10,1.33566e+16,6.46262e+13,4.05815e+11,3.08807e+15
2.103e-08,7.56604e+20,1.28639e+18,7.31467e+10,1.33153e+16,6.44333e+13,4.04613e+11,3.06924e+15
2.106e-08,7.54074e+20,1.2814e+18,7.293e+10,1.32741e+16,6.42403e+13,4.03412e+11,3.05042e+15
2.109e-08,7.51544e+20,1.2764e+18,7.27132e+10,1.32328e+16,6.40474e+13,4.0221e+11,3.0316e+15
2.112e-08,7.49014e+20,1.27141e+18,7.24964e+10,1.31916e+16,6.38545e+13,4.01008e+11,3.01278e+15
2.115e-08,7.46485e+20,1.26641e+18,7.22797e+10,1.31503e+16,6.36616e+13,3.99807e+11,2.99395e+15
2.118e-08,7.43955e+20,1.26141e+18,7.20629e+10,1.31091e+16,6.34686e+13,3.98605e+11,2.97513e+15
2.121e-08,7.41425e+20,1.25642e+18,7.18461e+10,1.30678e+16,6.32757e+13,3.97404e+11,2.95631e+15
2.124e-08,7.38895e+20,1.25142e+18,7.16294e+10,1.30266e+16,6.30828e+13,3.96202e+11,2.93748e+15
2.127e-08,7.36366e+20,1.24643e+18,7.14126e+10,1.29853e+16,6.28899e+13,3.95001e+11,2.91866e+15
2.13e-08,7.33836e+20,1.24143e+18,7.11958e+10,1.2944e+16,6.2697e+13,3.93799e+11,2.89984e+15
2.133e-08,7.31306e+20,1.23644e+18,7.09791e+10,1.29028e+16,6.25041e+13,3.92598e+11,2.88102e+15
2.136e-08,7.28776e+20,1.23144e+18,7.07623e+10,1.28615e+16,6.23111e+13,3.91396e+11,2.86219e+15
2.139e-08,7.26247e+20,1.22644e+18,7.05455e+10,1.28203e+16,6.21182e+13,3.90195e+11,2.84337e+15
2.142e-08,7.23717e+20,1.22145e+18,7.03288e+10,1.2779e+16,6.19253e+13,3.88993e+11,2.82455e+15
2.145e-08,7.21187e+20,1.21645e+18,7.0112e+10,1.27378e+16,6.17324e+13,3.87791e+11,2.80572e+15
2.148e-08,7.18657e+20,1.21146e+18,6.98952e+10,1.26965e+16,6.15394e+13,3.8659e+11,2.7869e+15
2.151e-08,7.16128e+20,1.20646e+18,6.96785e+10,1.26553e+16,6.13465e+13,3.85388e+11,2.76808e+15
2.154e-08,7.13598e+20,1.20146e+18,6.94617e+10,1.2614e+16,6.11536e+13,3.84187e+11,2.74926e+15
2.157e-08,7.11068e+20,1.19647e+18,6.92449e+10,1.25728e+16,6.09607e+13,3.82985e+11,2.73043e+15
2.16e-08,7.08538e+20,1.19147e+18,6.90281e+10,1.25315e+16,6.07678e+13,3.81784e+11,2.71161e+15
2.163e-08,7.06008e+20,1.18657e+18,6.88041e+10,1.24893e+16,6.05689e+13,3.80542e+11,2.69374e+15
2.166e-08,7.03478e+20,1.18167e+18,6.858e+10,1.24472e+16,6.037e+13,3.79301e+11,2.67587e+15
2.169e-08,7.00949e+20,1.17677e+18,6.83559e+10,1.2405e+16,6.01711e+13,3.78059e+11,2.65799e+15
2.172e-08,6.98419e+20,1.17186e+18,6.81318e+10,1.23629e+16,5.99722e+13,3.76818e+11,2.64012e+15
2.175e-08,6.95889e+20,1.16696e+18,6.79078e+10,1.23207e+16,5.97733e+13,3.75577e+11,2.62225e+15
2.178e-08,6.93359e+20,1.16206e+18,6.76837e+10,1.22786e+16,5.95744e+13,3.74335e+11,2.60438e+15
2.181e-08,6.90829e+20,1.15716e+18,6.74596e+10,1.22364e+16,5.93756e+13,3.73094e+11,2.5865e+15
2.184e-08,6.88299e+20,1.15225e+18,6.72355e+10,1.21942e+16,5.91767e+13,3.71852e+11,2.56863e+15
2.187e-08,6.85769e+20,1.14735e+18,6.70114e+10,1.21521e+16,5.89778e+13,3.70611e+11,2.55076e+15
2.19e-08,6.83239e+20,1.14245e+18,6.67874e+10,1.21099e+16,5.87789e+13,3.6937e+11,2.53288e+15
2.193e-08,6.8071e+20,1.13755e+18,6.65633e+10,1.20678e+16,5.858e+13,3.68128e+11,2.51501e+15
2.196e-08,6.7818e+20,1.13264e+18,6.63392e+10,1.20256e+16,5.83811e+13,3.66887e+11,2.49714e+15
2.199e-08,6.7565e+20,1.12774e+18,6.61151e+10,1.19834e+16,5.81822e+13,3.65645e+11,2.47927e+15
2.202e-08,6.7312e+20,1.12284e+18,6.5891e+10,1.19413e+16,5.79833e+13,3.64404e+11,2.46139e+15
2.205e-08,6.7059e+20,1.11794e+18,6.5667e+10,1.18991e+16,5.77845e+13,3.63163e+11,2.44352e+15
2.208e-08,6.6806e+20,1.11303e+18,6.54429e+10,1.1857e+16,5.75856e+13,3.61921e+11,2.42565e+15
2.211e-08,6.6553e+20,1.10813e+18,6.52188e+10,1.18148e+16,5.73867e+13,3.6068e+11,2.40778e+15
2.214e-08,6.63001e+20,1.10323e+18,6.49947e+10,1.17727e+16,5.71878e+13,3.59438e+11,2.3899e+15
2.217e-08,6.60471e+20,1.09833e+18,6.47706e+10,1.17305e+16,5.69889e+13,3.58197e+11,2.37203e+15
2.22e-08,6.57941e+20,1.09343e+18,6.45466e+10,1.16883e+16,5.679e+13,3.56955e+11,2.35416e+15
2.223e-08,6.55411e+20,1.08862e+18,6.43161e+10,1.16454e+16,5.6586e+13,3.55679e+11,2.33733e+15
2.226e-08,6.52881e+20,1.08382e+18,6.40857e+10,1.16025e+16,5.63819e+13,3.54403e+11,2.3205e+15
2.229e-08,6.50351e+20,1.07902e+18,6.38553e+10,1.15596e+16,5.61779e+13,3.53127e+11,2.30368e+15
2.232e-08,6.47821e+20,1.07422e+18,6.36249e+10,1.15166e+16,5.59738e+13,3.51851e+11,2.28685e+15
2.235e-08,6.45291e+20,1.06942e+18,6.33944e+10,1.14737e+16,5.57698e+13,3.50575e+11,2.27002e+15
2.238e-08,6.42761e+20,1.06462e+18,6.3164e+10,1.14308e+16,5.55657e+13,3.49299e+11,2.25319e+15
2.241e-08,6.40231e+20,1.05982e+18,6.29336e+10,1.13879e+16,5.53617e+13,3.48024e+11,2.23636e+15
2.244e-08,6.37701e+20,1.05502e+18,6.27031e+10,1.13449e+16,5.51576e+13,3.46748e+11,2.21953e+15
2.247e-08,6.35171e+20,1.05021e+18,6.24727e+10,1.1302e+16,5.49536e+13,3.45472e+11,2.20271e+15
2.25e-08,6.32641e+20,1.04541e+18,6.22423e+10,1.12591e+16,5.47495e+13,3.44196e+11,2.18588e+15
2.253e-08,6.30111e+20,1.04061e+18,6.20119e+10,1.12162e+16,5.45455e+13,3.4292e+11,2.16905e+15
2.256e-08,6.27581e+20,1.03581e+18,6.17815e+10,1.11732e+16,5.43414e+13,3.41644e+11,2.15222e+15
2.259e-08,6.25051e+20,1.03101e+18,6.1551e+10,1.11303e+16,5.41374e+13,3.40368e+11,2.13539e+15
2.262e-08,6.22521e+20,1.02621e+18,6.13206e+10,1.10874e+16,5.39333e+13,3.39092e+11,2.11857e+15
2.265e-08,6.19991e+20,1.02141e+18,6.10902e+10,1.10445e+16,5.37293e+13,3.37816e+11,2.10174e+15
2.268e-08,6.17462e+20,1.01661e+18,6.08598e+10,1.10015e+16,5.35252e+13,3.3654e+11,2.08491e+15
2.271e-08,6.14931e+20,1.01181e+18,6.06293e+10,1.09586e+16,5.33212e+13,3.35264e+11,2.06808e+15
2.274e-08,6.12402e+20,1.007e+18,6.03989e+10,1.09157e+16,5.31171e+13,3.33988e+11,2.05125e+15
2.277e-08,6.09872e+20,1.0022e+18,6.01685e+10,1.08728e+16,5.2913e+13,3.32712e+11,2.03442e+15
2.28e-08,6.07342e+20,9.97402e+17,5.9938e+10,1.08298e+16,5.2709e+13,3.31436e+11,2.0176e+15
2.283e-08,6.04812e+20,9.92707e+17,5.97022e+10,1.07863e+16,5.25005e+13,3.3013e+11,2.00189e+15
2.286e-08,6.02282e+20,9.88013e+17,5.94663e+10,1.07427e+16,5.22921e+13,3.28824e+11,1.98619e+15
2.289e-08,5.99751e+20,9.83318e+17,5.92304e+10,1.06991e+16,5.20836e+13,3.27519e+11,1.97049e+15
2.292e-08,5.97221e+20,9.78624e+17,5.89946e+10,1.06556e+16,5.18751e+13,3.26213e+11,1.95479e+15
2.295e-08,5.94691e+20,9.7393e+17,5.87587e+10,1.0612e+16,5.16667e+13,3.24908e+11,1.93908e+15
2.298e-08,5.92161e+20,9.69235e+17,5.85228e+10,1.05684e+16,5.14582e+13,3.23602e+11,1.92338e+15
2.301e-08,5.89631e+20,9.64541e+17,5.8287e+10,1.05248e+16,5.12497e+13,3.22296e+11,1.90768e+15
2.304e-08,5.87101e+20,9.59847e+17,5.80511e+10,1.04813e+16,5.10413e+13,3.20991e+11,1.89198e+15
2.307e-08,5.84571e+20,9.55152e+17,5.78152e+10,1.04377e+16,5.08328e+13,3.19685e+11,1.87627e+15
2.31e-08,5.82041e+20,9.50458e+17,5.75794e+10,1.03941e+16,5.06244e+13,3.1838e+11,1.86057e+15
2.313e-08,5.79511e+20,9.45763e+17,5.73435e+10,1.03506e+16,5.04159e+13,3.17074e+11,1.84487e+15
2.316e-08,5.76981e+20,9.41069e+17,5.71076e+10,1.0307e+16,5.02074e+13,3.15768e+11,1.82917e+15
2.319e-08,5.74451e+20,9.36374e+17,5.68718e+10,1.02634e+16,4.9999e+13,3.14463e+11,1.81347e+15
2.322e-08,5.71921e+20,9.3168e+17,5.66359e+10,1.02199e+16,4.97905e+13,3.13157e+11,1.79776e+15
2.325e-08,5.69391e+20,9.26986e+17,5.64e+10,1.01763e+16,4.9582e+13,3.11851e+11,1.78206e+15
2.328e-08,5.66861e+20,9.22291e+17,5.61642e+10,1.01327e+16,4.93736e+13,3.10546e+11,1.76636e+15
2.331e-08,5.6433e+20,9.17597e+17,5.59283e+10,1.00891e+16,4.91651e+13,3.0924e+11,1.75066e+15
2.334e-08,5.618e+20,9.12903e+17,5.56924e+10,1.00456e+16,4.89566e+13,3.07935e+11,1.73495e+15
2.337e-08,5.5927e+20,9.08208e+17,5.54566e+10,1.0002e+16,4.87482e+13,3.06629e+11,1.71925e+15
2.34e-08,5.5674e+20,9.03514e+17,5.52207e+10,9.95843e+15,4.85397e+13,3.05323e+11,1.70355e+15
2.343e-08,5.5421e+20,8.98929e+17,5.49802e+10,9.91433e+15,4.83275e+13,3.03993e+11,1.68904e+15
2.346e-08,5.5168e+20,8.94345e+17,5.47398e+10,9.87023e+15,4.81153e+13,3.02662e+11,1.67454e+15
2.349e-08,5.4915e+20,8.89761e+17,5.44993e+10,9.82612e+15,4.79032e+13,3.01332e+11,1.66003e+15
2.352e-08,5.4662e+20,8.85177e+17,5.42589e+10,9.78202e+15,4.7691e+13,3.00001e+11,1.64552e+15
2.355e-08,5.44089e+20,8.80593e+17,5.40184e+10,9.73791e+15,4.74788e+13,2.9867e+11,1.63101e+15
2.358e-08,5.41559e+20,8.76009e+17,5.37779e+10,9.69381e+15,4.72666e+13,2.9734e+11,1.61651e+15
2.361e-08,5.39029e+20,8.71424e+17,5.35375e+10,9.64971e+15,4.70544e+13,2.96009e+11,1.602e+15
2.364e-08,5.36499e+20,8.6684e+17,5.3297e+10,9.6056e+15,4.68423e+13,2.94679e+11,1.58749e+15
2.367e-08,5.33969e+20,8.62256e+17,5.30565e+10,9.5615e+15,4.66301e+13,2.93348e+11,1.57299e+15
2.37e-08,5.31439e+20,8.57672e+17,5.28161e+10,9.5174e+15,4.64179e+13,2.92017e+11,1.55848e+15
2.373e-08,5.28908e+20,8.53088e+17,5.25756e+10,9.47329e+15,4.62057e+13,2.90687e+11,1.54397e+15
2.376e-08,5.26378e+20,8.48503e+17,5.23352e+10,9.42919e+15,4.59935e+13,2.89356e+11,1.52947e+15
2.379e-08,5.23848e+20,8.43919e+17,5.20947e+10,9.38508e+15,4.57813e+13,2.88026e+11,1.51496e+15
2.382e-08,5.21318e+20,8.39335e+17,5.18542e+10,9.34098e+15,4.55692e+13,2.86695e+11,1.50045e+15
2.385e-08,5.18788e+20,8.34751e+17,5.16138e+10,9.29688e+15,4.5357e+13,2.85364e+11,1.48595e+15
2.388e-08,5.16258e+20,8.30167e+17,5.13733e+10,9.25277e+15,4.51448e+13,2.84034e+11,1.47144e+15
2.391e-08,5.13727e+20,8.25582e+17,5.11328e+10,9.20867e+15,4.49326e+13,2.82703e+11,1.45693e+15
2.394e-08,5.11197e+20,8.20998e+17,5.08924e+10,9.16457e+15,4.47204e+13,2.81372e+11,1.44243e+15
2.397e-08,5.08667e+20,8.16414e+17,5.06519e+10,9.12046e+15,4.45082e+13,2.80042e+11,1.42792e+15
2.4e-08,5.06137e+20,8.1183e+17,5.04115e+10,9.07636e+15,4.42961e+13,2.78711e+11,1.41341e+15
2.403e-08,5.03607e+20,8.07357e+17,5.01672e+10,9.03182e+15,4.40808e+13,2.7736e+11,1.40016e+15
2.406e-08,5.01076e+20,8.02884e+17,4.99229e+10,8.98728e+15,4.38656e+13,2.76009e+11,1.38691e+15
2.409e-08,4.98546e+20,7.98412e+17,4.96786e+10,8.94274e+15,4.36503e+13,2.74657e+11,1.37365e+15
2.412e-08,4.96016e+20,7.93939e+17,4.94344e+10,8.89821e+15,4.3435e+13,2.73306e+11,1.3604e+15
2.415e-08,4.93485e+20,7.89466e+17,4.91901e+10,8.85367e+15,4.32198e+13,2.71955e+11,1.34715e+15
2.418e-08,4.90955e+20,7.84994e+17,4.89458e+10,8.80913e+15,4.30045e+13,2.70603e+11,1.33389e+15
2.421e-08,4.88425e+20,7.80521e+17,4.87015e+10,8.76459e+15,4.27893e+13,2.69252e+11,1.32064e+15
2.424e-08,4.85895e+20,7.76048e+17,4.84573e+10,8.72005e+15,4.2574e+13,2.67901e+11,1.30739e+15
2.427e-08,4.83364e+20,7.71575e+17,4.8213e+10,8.67552e+15,4.23588e+13,2.66549e+11,1.29414e+15
2.43e-08,4.80834e+20,7.67103e+17,4.79687e+10,8.63098e+15,4.21435e+13,2.65198e+11,1.28088e+15
2.433e-08,4.78304e+20,7.6263e+17,4.77244e+10,8.58644e+15,4.19282e+13,2.63846e+11,1.26763e+15
2.436e-08,4.75773e+20,7.58157e+17,4.74802e+10,8.5419e+15,4.1713e+13,2.62495e+11,1.25438e+15
2.439e-08,4.73243e+20,7.53684e+17,4.72359e+10,8.49736e+15,4.14977e+13,2.61144e+11,1.24112e+15
2.442e-08,4.70713e+20,7.49212e+17,4.69916e+10,8.45283e+15,4.12825e+13,2.59792e+11,1.22787e+15
2.445e-08,4.68183e+20,7.44739e+17,4.67473e+10,8.40829e+15,4.10672e+13,2.58441e+11,1.21462e+15
2.448e-08,4.65652e+20,7.40266e+17,4.65031e+10,8.36375e+15,4.0852e+13,2.5709e+11,1.20137e+15
2.451e-08,4.63122e+20,7.35793e+17,4.62588e+10,8.31921e+15,4.06367e+13,2.55738e+11,1.18811e+15
2.454e-08,4.60592e+20,7.31321e+17,4.60145e+10,8.27467e+15,4.04215e+13,2.54387e+11,1.17486e+15
2.457e-08,4.58061e+20,7.26848e+17,4.57702e+10,8.23013e+15,4.02062e+13,2.53036e+11,1.16161e+15
2.46e-08,4.55531e+20,7.22375e+17,4.5526e+10,8.1856e+15,3.99909e+13,2.51684e+11,1.14835e+15
2.463e-08,4.53001e+20,7.18013e+17,4.52786e+10,8.14071e+15,3.97732e+13,2.50316e+11,1.1364e+15
2.466e-08,4.5047e+20,7.13651e+17,4.50312e+10,8.09583e+15,3.95554e+13,2.48948e+11,1.12445e+15
2.469e-08,4.4794e+20,7.09288e+17,4.47838e+10,8.05094e+15,3.93377e+13,2.4758e+11,1.1125e+15
2.472e-08,4.4541e+20,7.04926e+17,4.45365e+10,8.00606e+15,3.91199e+13,2.46212e+11,1.10055e+15
2.475e-08,4.42879e+20,7.00564e+17,4.42891e+10,7.96118e+15,3.89022e+13,2.44843e+11,1.0886e+15
2.478e-08,4.40349e+20,6.96202e+17,4.40417e+10,7.91629e+15,3.86844e+13,2.43475e+11,1.07665e+15
2.481e-08,4.37818e+20,6.91839e+17,4.37943e+10,7.87141e+15,3.84667e+13,2.42107e+11,1.0647e+15
2.484e-08,4.35288e+20,6.87477e+17,4.3547e+10,7.82653e+15,3.82489e+13,2.40739e+11,1.05275e+15
2.487e-08,4.32758e+20,6.83115e+17,4.32996e+10,7.78164e+15,3.80312e+13,2.39371e+11,1.0408e+15
2.49e-08,4.30227e+20,6.78753e+17,4.30522e+10,7.73676e+15,3.78134e+13,2.38003e+11,1.02885e+15
2.493e-08,4.27697e+20,6.74391e+17,4.28048e+10,7.69187e+15,3.75957e+13,2.36634e+11,1.0169e+15
2.496e-08,4.25167e+20,6.70029e+17,4.25575e+10,7.64699e+15,3.73779e+13,2.35266e+11,1.00495e+15
2.499e-08,4.22636e+20,6.65666e+17,4.23101e+10,7.6021e+15,3.71602e+13,2.33898e+11,9.92995e+14
2.502e-08,4.20106e+20,6.61304e+17,4.20627e+10,7.55722e+15,3.69424e+13,2.3253e+11,9.81044e+14
2.505e-08,4.17575e+20,6.56942e+17,4.18153e+10,7.51233e+15,3.67247e+13,2.31162e+11,9.69093e+14
2.508e-08,4.15045e+20,6.5258e+17,4.15679e+10,7.46745e+15,3.65069e+13,2.29793e+11,9.57143e+14
2.511e-08,4.12515e+20,6.48217e+17,4.13206e+10,7.42257e+15,3.62892e+13,2.28425e+11,9.45192e+14
2.514e-08,4.09984e+20,6.43855e+17,4.10732e+10,7.37768e+15,3.60714e+13,2.27057e+11,9.33242e+14
2.517e-08,4.07454e+20,6.39493e+17,4.08258e+10,7.3328e+15,3.58537e+13,2.25689e+11,9.21291e+14
2.52e-08,4.04923e+20,6.35131e+17,4.05784e+10,7.28791e+15,3.56359e+13,2.24321e+11,9.0934e+14
2.523e-08,4.02393e+20,6.30876e+17,4.03286e+10,7.24276e+15,3.54162e+13,2.22939e+11,8.9873e+14
2.526e-08,3.99862e+20,6.26621e+17,4.00788e+10,7.19761e+15,3.51965e+13,2.21558e+11,8.88121e+14
2.529e-08,3.97332e+20,6.22366e+17,3.98289e+10,7.15245e+15,3.49768e+13,2.20176e+11,8.77511e+14
2.532e-08,3.94801e+20,6.18112e+17,3.95791e+10,7.1073e+15,3.47571e+13,2.18795e+11,8.66901e+14
2.535e-08,3.92271e+20,6.13857e+17,3.93293e+10,7.06215e+15,3.45373e+13,2.17413e+11,8.56291e+14
2.538e-08,3.89741e+20,6.09602e+17,3.90795e+10,7.017e+15,3.43176e+13,2.16032e+11,8.45682e+14
2.541e-08,3.8721e+20,6.05347e+17,3.88296e+10,6.97184e+15,3.40979e+13,2.1465e+11,8.35072e+14
2.544e-08,3.8468e+20,6.01093e+17,3.85798e+10,6.92669e+15,3.38782e+13,2.13269e+11,8.24462e+14
2.547e-08,3.82149e+20,5.96838e+17,3.833e+10,6.88153e+15,3.36585e+13,2.11887e+11,8.13852e+14
2.55e-08,3.79619e+20,5.92583e+17,3.80801e+10,6.83638e+15,3.34387e+13,2.10506e+11,8.03243e+14
2.553e-08,3.77088e+20,5.88328e+17,3.78303e+10,6.79123e+15,3.3219e+13,2.09124e+11,7.92633e+14
2.556e-08,3.74558e+20,5.84074e+17,3.75805e+10,6.74608e+15,3.29993e+13,2.07742e+11,7.82024e+14
2.559e-08,3.72027e+20,5.79819e+17,3.73306e+10,6.70092e+15,3.27796e+13,2.06361e+11,7.71414e+14
2.562e-08,3.69497e+20,5.75564e+17,3.70808e+10,6.65577e+15,3.25599e+13,2.04979e+11,7.60804e+14
2.565e-08,3.66966e+20,5.71309e+17,3.6831e+10,6.61061e+15,3.23401e+13,2.03598e+11,7.50194e+14
2.568e-08,3.64436e+20,5.67055e+17,3.65811e+10,6.56546e+15,3.21204e+13,2.02216e+11,7.39585e+14
2.571e-08,3.61905e+20,5.628e+17,3.63313e+10,6.52031e+15,3.19007e+13,2.00835e+11,7.28975e+14
2.574e-08,3.59375e+20,5.58545e+17,3.60815e+10,6.47516e+15,3.1681e+13,1.99453e+11,7.18365e+14
2.577e-08,3.56844e+20,5.5429e+17,3.58316e+10,6.43e+15,3.14613e+13,1.98072e+11,7.07755e+14
2.58e-08,3.54314e+20,5.50036e+17,3.55818e+10,6.38485e+15,3.12416e+13,1.9669e+11,6.97146e+14
2.583e-08,3.51783e+20,5.45883e+17,3.53301e+10,6.33949e+15,3.10203e+13,1.95299e+11,6.87907e+14
2.586e-08,3.49252e+20,5.41731e+17,3.50784e+10,6.29414e+15,3.07991e+13,1.93907e+11,6.78669e+14
2.589e-08,3.46722e+20,5.37578e+17,3.48266e+10,6.24878e+15,3.05779e+13,1.92515e+11,6.69431e+14
2.592e-08,3.44191e+20,5.33426e+17,3.45749e+10,6.20343e+15,3.03567e+13,1.91123e+11,6.60193e+14
2.595e-08,3.41661e+20,5.29273e+17,3.43232e+10,6.15807e+15,3.01354e+13,1.89732e+11,6.50954e+14
2.598e-08,3.3913e+20,5.25121e+17,3.40715e+10,6.11272e+15,2.99142e+13,1.8834e+11,6.41716e+14
2.601e-08,3.36599e+20,5.20968e+17,3.38198e+10,6.06736e+15,2.9693e+13,1.86948e+11,6.32478e+14
2.604e-08,3.34069e+20,5.16816e+17,3.35681e+10,6.022e+15,2.94718e+13,1.85556e+11,6.2324e+14
2.607e-08,3.31538e+20,5.12663e+17,3.33163e+10,5.97665e+15,2.92505e+13,1.84165e+11,6.14001e+14
2.61e-08,3.29008e+20,5.0851e+17,3.30646e+10,5.93129e+15,2.90293e+13,1.82773e+11,6.04763e+14
2.613e-08,3.26477e+20,5.04358e+17,3.28129e+10,5.88594e+15,2.88081e+13,1.81381e+11,5.95525e+14
2.616e-08,3.23946e+20,5.00205e+17,3.25612e+10,5.84058e+15,2.85868e+13,1.79989e+11,5.86287e+14
2.619e-08,3.21416e+20,4.96053e+17,3.23095e+10,5.79522e+15,2.83656e+13,1.78598e+11,5.77048e+14
2.622e-08,3.18885e+20,4.919e+17,3.20578e+10,5.74987e+15,2.81444e+13,1.77206e+11,5.6781e+14
2.625e-08,3.16355e+20,4.87748e+17,3.1806e+10,5.70451e+15,2.79232e+13,1.75814e+11,5.58572e+14
2.628e-08,3.13824e+20,4.83595e+17,3.15543e+10,5.65916e+15,2.77019e+13,1.74422e+11,5.49334e+14
2.631e-08,3.11293e+20,4.79443e+17,3.13026e+10,5.6138e+15,2.74807e+13,1.73031e+11,5.40095e+14
2.634e-08,3.08763e+20,4.7529e+17,3.10509e+10,5.56845e+15,2.72595e+13,1.71639e+11,5.30857e+14
2.637e-08,3.06232e+20,4.71137e+17,3.07992e+10,5.52309e+15,2.70383e+13,1.70247e+11,5.21619e+14
2.64e-08,3.03702e+20,4.66985e+17,3.05475e+10,5.47774e+15,2.6817e+13,1.68855e+11,5.12381e+14
2.643e-08,3.01171e+20,4.62927e+17,3.02943e+10,5.43223e+15,2.65947e+13,1.67456e+11,5.04536e+14
2.646e-08,2.9864e+20,4.58869e+17,3.00412e+10,5.38673e+15,2.63724e+13,1.66057e+11,4.96692e+14
2.649e-08,2.9611e+20,4.54812e+17,2.97881e+10,5.34123e+15,2.615e+13,1.64658e+11,4.88848e+14
2.652e-08,2.93579e+20,4.50754e+17,2.9535e+10,5.29573e+15,2.59277e+13,1.63258e+11,4.81004e+14
2.655e-08,2.91048e+20,4.46696e+17,2.92819e+10,5.25023e+15,2.57054e+13,1.61859e+11,4.73159e+14
2.658e-08,2.88518e+20,4.42638e+17,2.90288e+10,5.20473e+15,2.54831e+13,1.6046e+11,4.65315e+14
2.661e-08,2.85987e+20,4.3858e+17,2.87757e+10,5.15922e+15,2.52607e+13,1.5906e+11,4.57471e+14
